0,3.84,0,0.321,0,140,212,1
0,2.7,1.15,0.184,0,78,255,1
0,2.73,1.17,0.186,0,78,256,1
0,1.29,0,0,0.14,47,144,1
0,1.83,0,0.112,0,30,363,1
0,2.25,0.56,0,0,19,137,1
0,1.67,0.55,0,0,16,121,1
1.97,5.26,0,0.068,0,43,165,1
0,2.46,0,0,0,13,81,1
0,3.33,0,0.15,0,188,733,1
0,3,0.17,0.223,0,62,537,1
0,2.08,0,0,0,11,61,1
0,1.33,0,1.417,0,173,233,1
0,4.32,0.54,0.253,0,68,180,1
0,3.12,0,0,0,18,57,1
0,3.63,0.9,0.165,0,41,94,1
0,0.05,0.02,0.022,0.011,20,965,1
0,0.05,0.02,0.022,0.011,20,965,1
0.17,2.5,0.08,0.185,0,133,1329,1
0,1.44,0.48,0.267,0,61,242,1
0,2.77,0,0.816,0,12,102,1
0,5.86,0.34,0.061,0,12,91,1
0.18,2.7,0,0.063,0,113,841,1
0,2.61,0,0.021,0,49,476,1
0,2.28,0.32,0.157,0,10,143,1
0,2.27,0.32,0.159,0,10,143,1
0,4.52,0,0.032,0,43,305,1
0,1.84,0,0.112,0,30,354,1
0,1.42,0.71,0,0,16,95,1
0,0,0,0.171,0,140,156,1
0,0.66,0,0.752,0,47,1087,1
0,2.2,0.55,0,0,19,145,1
0.16,0.32,0,0.08,0,132,955,1
0,0.72,0,0,0.053,13,88,1
0,0.84,0,0.278,0,168,519,1
0,1.29,0,0,0,3,32,1
0,1.29,0,0,0,3,32,1
0,1.2,0,0.013,0,48,1140,1
0,3.27,0.54,0,0,147,377,1
0,4.7,0,0.082,0,42,294,1
0,0,0,0,0,5,75,1
0,1.35,0,0.193,0.064,71,617,1
0,3.35,0.55,0,0,147,385,1
0,4.49,0,0,0,15,39,1
0,2.28,0.32,0.158,0,10,139,1
0,1.43,0,0,0,116,214,1
0,3.35,0.55,0,0,147,385,1
0,0,0,0.437,0,10,62,1
0,1.42,0.47,0.263,0,61,255,1
0,0.79,0,0.707,0,51,1128,1
0,0.39,0.39,0,0,21,130,1
0,2.3,0,0.829,0,25,157,1
0,3.5,0,0.097,0,119,561,1
0,2.37,0.13,0.305,0,94,966,1
0,2.23,0.13,0.305,0,94,966,1
0,0,0,0,0,26,54,1
0,1.42,0,0,0,117,217,1
0,1.6,0,0.347,0,22,125,1
0,1.98,0.33,0.162,0,50,202,1
0,3.55,0,0.159,0.049,44,802,1
0,1.98,0.33,0.161,0,50,202,1
0,0.79,0,0.707,0,51,1128,1
0,2.48,0,0,0,14,155,1
0.17,0.17,0,0.083,0,132,963,1
0,3.17,0.79,0.135,0,26,114,1
0.14,2.35,0,0.127,0,73,400,1
0,2.22,0,0,0,39,91,1
0,2.5,0,0.203,0,34,129,1
1.16,2.92,0,0.09,0,9,75,1
0.14,2.35,0,0.127,0,73,400,1
0.14,2.35,0,0.127,0,73,400,1
0,1.76,0,0,0,8,86,1
0,3.29,0,0.124,0,32,210,1
0,6.25,0,0,0,60,66,1
0,3.42,0.57,0,0,147,373,1
0,0.88,0,0.057,0.028,39,417,1
0,1.42,0.47,0.267,0,61,256,1
0,3.42,0.57,0,0,147,373,1
0.17,0.34,0,0,0,149,942,1
0,3.42,0.57,0,0,147,373,1
0,0,0,0.18,0,140,163,1
0,0.58,0,0.784,0,45,1200,1
0.19,0.19,0,0.03,0,132,869,1
1.81,2.21,0,0.129,0,64,513,1
0,0.91,0,0,0,28,87,1
0,0.61,0,0.753,0,45,1128,1
0,1.56,0,0,0,20,131,1
0,2.14,0.42,0,0,7,117,1
0.24,4.48,0.06,0.167,0.01,12,442,1
0.93,2.4,0,0.065,0,92,817,1
0,1.8,0,0.21,0,145,347,1
1.61,1.97,0,0.057,0,63,599,1
0,3.43,0,0.103,0,119,1456,1
0,2.76,0,0.036,0,52,285,1
0,0.32,0,0.032,0,15,240,1
1.05,3.7,0,0.263,0,47,266,1
0,2.27,0.64,0.157,0,10,139,1
0,2.17,0,0.318,0,22,129,1
0,3.27,0,0.253,0,16,36,1
0,2.45,0,0.107,0,35,244,1
2.82,5.3,0.35,0,0,60,213,1
0,4.13,0,0,0,6,68,1
0,2.45,0,0.107,0,34,239,1
0,1.28,0,0.459,0,22,119,1
0,2.28,0.32,0.159,0,10,139,1
0,1.28,0,0.369,0,22,119,1
0,0.94,0,0.07,0,23,191,1
0,0.91,0,0,0,28,87,1
0,0,0,0,0,11,56,1
0,1.72,0,0,0,46,116,1
0,2.17,0.43,0,0,6,114,1
0,1.72,0,0,0,61,264,1
0,0.82,0,0.663,0,52,1116,1
0.24,4.49,0.06,0.167,0.01,12,442,1
0,0.58,0,0.094,0.075,48,389,1
0,2.46,0,0,0,5,19,1
0,0,0,0.269,0,31,87,1
0,1.31,0,0.199,0,25,53,1
0,2.44,0,0.107,0,42,251,1
0,2.45,0,0.107,0,35,244,1
0,2.28,0.32,0.157,0,10,139,1
0,0,0,0,0.17,27,217,1
0,2.49,0.31,0,0,121,349,1
0,0,0,0,0,4,19,1
0,0,0,0,0.17,27,217,1
0,0,0,0,0,4,19,1
0,1.04,0,0.681,0,52,967,1
0,2,0,0.137,0,11,33,1
0,3.15,1.05,0.175,0,28,107,1
0,0.98,0,0.67,0,52,1030,1
0,3.07,1.53,0,0,75,127,1
0,1.31,0,0.201,0,25,54,1
0,3.84,1.28,0.23,0,41,72,1
0,0.94,0.47,0,0,11,77,1
0,2.81,0,0.209,0,75,211,1
0,1.09,0,0.181,0,58,356,1
0,1.93,0,0.37,0,22,122,1
0,0.43,0,0.062,0,8,65,1
0,3.84,1.28,0.23,0,41,72,1
0,1.82,0,0,0,11,38,1
0,2.28,0.32,0.159,0,10,139,1
0,1.29,0,0.198,0,25,55,1
0,3.84,1.28,0.23,0,41,72,1
0,1.27,0,0.3,0.1,22,118,1
0,1.96,0,0.463,0,22,122,1
0.38,0.19,0,1.121,0,192,1043,1
0,0.43,0,0.062,0,8,65,1
0.16,0.4,0,0.038,0,67,1254,1
0,1.93,0,0.37,0,22,122,1
0,0.43,0,0.062,0,8,65,1
0,1.09,0,0.181,0,58,356,1
0,0,0,0,0,10,51,1
0,3.84,1.28,0.23,0,41,72,1
0,2.28,0.32,0.158,0,10,139,1
0.24,4.49,0.06,0.167,0.01,12,441,1
0,1.31,0,0.201,0,25,54,1
0,0.91,0,0.127,0,46,161,1
0,3.48,0,0,0,1,21,1
0,3.75,0,0,0,1,19,1
0.2,0.07,0,0.017,0,139,1271,1
0,0,0,0,0,1,2,1
0,4.36,0.48,0,0,8,81,1
0.23,3.81,0,0.036,0,97,543,1
0,2.28,0.32,0.158,0,10,139,1
0,0,0,0,0,1,6,1
0.23,3.81,0,0.036,0,97,543,1
0,5,0,0,0,62,89,1
0.29,1.53,0,0.259,0.009,8,660,1
0,2.27,0.64,0.157,0,10,139,1
0,0.67,0.67,0.11,0,12,132,1
0.2,0.07,0,0.017,0,139,1271,1
0,0.67,0.67,0.114,0,20,139,1
0,0.2,0,0.338,0,154,1205,1
0,1.22,0.61,0.103,0,28,178,1
0,2.22,0,0,0,12,61,1
0,0,0,0,0,11,136,1
0,3.12,0.03,0.479,0.005,116,1218,1
0,4.25,0,0,0,58,183,1
0,3.65,0,0,0,1,31,1
0,1.31,0,0.199,0,25,53,1
0,4.44,0.12,0.202,0,54,479,1
0.89,4.46,0.44,0,0.078,5,37,1
0.17,1.62,0.08,0.114,0,169,1402,1
0,2.8,0.46,0,0,20,120,1
0,0.57,0,0.745,0,72,1315,1
0.24,4.4,0,0.169,0.01,12,444,1
0.24,4.4,0,0.169,0.01,12,451,1
0.69,2.98,0,0.236,0,45,1059,1
0,3.58,0,0.109,0,119,1277,1
0.16,1.86,0.08,0.101,0.012,169,834,1
0,3.36,0,0,0,17,95,1
0,0,0,0,0,15,19,1
0,2.97,0,0.42,0,12,72,1
0,3.65,0,0.304,0,30,74,1
0.69,2.98,0,0.235,0,45,1070,1
0,0,1.03,0.326,0,21,78,1
0,2.64,0,0,0,9,141,1
0,3.37,0,0,0,39,189,1
0,3.49,0.34,0.134,0.019,144,655,1
0,2.79,0.93,0,0,22,115,1
0,2.88,0,0,0,3,13,1
0,5.96,0.35,0.061,0,12,94,1
0,3.31,0.55,0,0,7,75,1
0,1.75,0,0,0,6,113,1
0,0.89,0,0,0,46,105,1
0,3.58,0,0.109,0,119,1278,1
0,1.16,0,0.082,0,12,102,1
0,0.43,0,0.019,0.014,113,550,1
0,0.42,0,0.683,0,36,301,1
0,2.29,0,0,0.044,14,153,1
0.17,1.61,0.08,0.114,0,169,1407,1
0.12,0.36,0,0,0,158,1234,1
0,2.62,1.31,0.216,0,90,320,1
0.14,2.35,0.14,0.153,0,73,368,1
2.31,2.89,0.28,0.08,0,74,1222,1
0,1.25,0,0.273,0,22,121,1
1.68,2.02,0,0.054,0,63,621,1
2.14,2.86,0.14,0.072,0,37,1229,1
2.26,2.56,0.15,0.076,0,37,1216,1
0,3.03,0.03,0.51,0.012,189,1333,1
3.42,1.36,0,0.519,0,75,228,1
0,1.76,0,0.193,0,75,389,1
0,2.47,0.49,0.165,0,78,225,1
0,4.71,0,0,0,7,52,1
0,3.23,0.02,0.847,0,193,1210,1
0,1.76,0,0.193,0,75,389,1
0,0,1.56,0,0,12,34,1
0,3.33,0,0,0,5,35,1
0,3.46,0,0,0,41,353,1
0,2.28,0,0,0,12,126,1
0,2.03,0,0.412,0,19,249,1
0,5.79,0,0,0,3,21,1
0,2.03,0,0.412,0,19,249,1
0,1.79,0,0,0,61,261,1
0,5.88,0,0,0,4,9,1
0,4.44,0.12,0.222,0,54,483,1
0,0.88,0,0,0,51,229,1
0,2.41,0,0.094,0.056,14,389,1
0,1.31,0,0,0,8,36,1
0,1.2,0,0.21,0,17,38,1
0,0,1.07,0.38,0,16,72,1
0,1.92,0,0,0,3,23,1
0.09,3.19,0.19,0.133,0.044,121,541,1
0,0,0,3.125,0,10,41,1
0,0.69,0,0,0,20,144,1
0,2.51,0.31,0,0,61,278,1
0,0,0,0,0.451,104,1078,1
0,1.79,0,0.196,0,75,389,1
0,2.33,0.12,0.041,0.061,69,254,1
0,2.33,0.12,0.041,0.061,69,254,1
0,0.31,0,0.046,0,138,421,1
0,1.54,0,0.177,0,12,100,1
0,2.88,0,0.336,0,12,80,1
0,3.22,0,0,0,1,2,1
0,2.24,0,0,0,12,144,1
0,0.53,0,0.171,0,34,229,1
0,0.86,0,0.251,0,12,91,1
0,0,1.26,0.186,0,23,84,1
0,0.84,0,0,0,74,493,1
0,0.9,0,0,0,72,477,1
0,3.01,0,0,0,20,94,1
0,4.44,0,0,0,169,180,1
0,5,0,0,0,4,36,1
0,0,1.08,0.389,0,16,72,1
0,0,0,0,0,11,59,1
0,4.53,0,3.305,0,193,1016,1
0,3.8,0.47,0.04,0,55,189,1
0.55,3.69,0.09,0.085,0,103,1171,1
0,3.22,0,0,0,9,23,1
0,4.34,0,0,0,5,15,1
0,4.34,0,0,0,5,15,1
0,3.33,0,0,0,9,23,1
0,3.24,0,0,0,30,105,1
0,0.93,0,0,0,23,65,1
0,2.27,0.64,0.156,0,19,157,1
0,0,1.08,0.383,0,23,79,1
0,3.7,0,0,0,11,24,1
0,0,1.08,0.383,0,23,79,1
0,0,0,0.053,0.283,32,910,1
0,1.32,0,0,0.072,3,58,1
3.09,2.89,0,0.065,0.098,45,301,1
0,0,0,0,0,1,2,1
0,0,0,0.065,0,29,329,1
0.49,3.6,0,0.225,0,47,595,1
4.1,1.66,0,0.151,0,144,1458,1
0,0,0,0,0,11,26,1
4.26,1.72,0,0.156,0,144,1428,1
0,5.18,0,0,0,107,289,1
0.17,1.61,0.08,0.114,0,169,1407,1
0,1.79,0,0.173,0,16,287,1
0,3.15,0,0.171,0,6,41,1
0.4,1.94,0,0.162,0,133,890,1
4.26,1.72,0,0.156,0,144,1428,1
0,0.88,0,0,0,72,474,1
0.1,3.43,0.1,0.264,0,69,702,1
0,0,1.17,0.634,0,17,61,1
0,4,0,0,0,11,26,1
0.31,5.32,0,0.111,0,6,92,1
0,3.93,0,0.338,0,87,1460,1
0,2.99,0.03,0.509,0.012,111,1340,1
0,0,0,0,0,16,33,1
0,0,1.12,0.408,0,25,82,1
0,2.41,0,0.761,0,46,165,1
0.17,1.61,0.08,0.114,0,169,1410,1
0,0.95,0.19,0,0,93,381,1
0,2.85,0.35,0.233,0,25,140,1
0,1.9,0,0.173,0.043,60,279,1
0,4.1,0,0.151,0,123,1045,1
0,1.18,0.39,0.129,0,42,364,1
0,0,0,0.367,0,16,71,1
0,3.74,0,0.493,0,133,991,1
0,6.14,0,0.151,0.075,33,117,1
0,2.65,0,0.466,0,60,131,1
0,2.64,0.17,0.069,0,120,1116,1
0,2.9,0,1.961,0,183,660,1
0,1.6,0,0,0,11,43,1
0.06,3.5,0.06,0.101,0,79,1280,1
0,0,1.17,0.626,0,17,61,1
0,2.63,0,0,0,43,120,1
0,2.79,0,0,0.114,18,110,1
0,3.87,0,0.111,0,12,63,1
0,3.84,0,0.11,0,12,64,1
0,2.19,0,4.017,0,23,259,1
0.35,1.9,0,0.191,0,133,509,1
0,2.01,0.27,0.031,0.015,69,535,1
0,2.83,0,0.41,0,60,137,1
0.14,2.36,0,0.128,0,73,368,1
0,0.81,0,0,0,26,151,1
0.14,2.36,0,0.128,0,73,368,1
0,3.2,0.06,0.5,0,129,1220,1
0.2,2.45,0.2,0.223,0,55,490,1
0,5.14,0,0.74,0,32,116,1
0,5.32,0,0.763,0,32,114,1
0,1.21,0,0.121,0,10,261,1
0,0.77,0,0.216,0.03,11,113,1
0,0,1.17,0.632,0,15,60,1
0,0,1.17,0.61,0,17,62,1
0,0,0,0.065,0,29,381,1
0,1.81,0,0,0,19,64,1
0,3.06,0,0.17,0,4,25,1
0,1.97,0.28,0,0,144,555,1
0.46,1.85,0,0.5,0,10,126,1
0,3.86,0,0.118,0,27,250,1
0,4.95,0,0,0.151,4,46,1
0,1.67,0,0.353,0,11,108,1
0,12.5,0,0,0,1,2,1
0,0.81,0,0,0,26,151,1
0,4.41,0,0,0,12,21,1
0,3.5,0.8,0,0,52,339,1
0,2.02,0,0.048,0,6,59,1
0,2.04,0.4,0,0,11,118,1
1.65,1.65,0,0.132,0,102,565,1
0,2.72,0,0,0,1,18,1
0,3.33,0,0,0,7,32,1
0,2.96,0.03,0.505,0.012,148,1426,1
1.98,0.84,0,0.042,0,47,386,1
0,3.47,0.66,0.113,0,76,441,1
0,4.76,0,0,0,56,328,1
0,1.93,0.12,0.299,0,146,981,1
0,1.56,0,0.092,0,20,222,1
0,0.82,0.16,0,0,128,549,1
0,3.4,0,0.232,0,19,96,1
0,2.25,0.64,0.156,0,19,149,1
0,2.73,0,0,0,17,158,1
0,5,0,0,0,29,134,1
0,5,0,0,0,29,134,1
0,0,0,0,0,13,44,1
0,4.21,0,0,0,15,62,1
0,0.24,0,0,0,159,400,1
0,2.9,0.08,0.535,0,159,771,1
6.32,2.53,0,0,0,46,94,1
0,0,1.04,0.189,0,25,81,1
5.33,2.66,0,0,0,46,92,1
0,4.03,0,0.034,0,60,231,1
0,3.62,0,0.176,0,26,83,1
0.39,2.56,0,0.308,0,76,632,1
0.39,2.56,0,0.31,0,76,632,1
0.39,2.56,0,0.306,0,76,632,1
0,4.21,0,0,0,15,62,1
0,0,1.05,0.338,0,29,85,1
0.13,3.88,0,0.177,0,182,757,1
0,0.93,0,0.023,0.071,155,761,1
0,2,0.27,0.03,0.015,69,542,1
0.13,3.91,0,0.182,0,182,726,1
0.39,2.56,0,0.31,0,76,632,1
0,0.28,0,0,0.084,122,1319,1
0,3.63,0,0,0,5,94,1
0,2.83,0,0.108,0,20,178,1
0,0,0,0,0,13,48,1
0,7.57,0,0,0,15,36,1
0,3.26,0.54,0,0,5,53,1
0,2.38,0,0.134,0.019,94,385,1
4.76,4.76,0,0,0,21,124,1
0,0,0,0.12,0,14,302,1
0.76,0.76,0,0,0,110,309,1
0,3.07,0.11,0.236,0.067,164,592,1
0,3.77,0,0,0,16,30,1
0,1.28,0,0.17,0,18,111,1
0,2.24,0,0,0,12,74,1
0,1.81,0,0,0,19,62,1
0,3.3,0.02,0.626,0,193,1269,1
0,2.37,0,0.183,0,13,75,1
0,4.06,0,0,0,10,58,1
1.55,2.07,0,0.055,0,63,621,1
0,4.9,0,0.403,0,56,358,1
0,0.62,0.62,0.107,0,30,150,1
0,0,0,0,0,42,87,1
0,3.36,0,0,0,43,125,1
0,4.31,2.15,0,0,16,72,1
0,2.01,0.27,0.03,0.015,69,528,1
0,3.53,0.45,0.132,0.018,144,666,1
0,1.76,0,0.361,0.216,16,133,1
0.2,1.31,0.1,0.152,0,169,1351,1
0,3.53,0.45,0.132,0.018,144,666,1
0,3.06,0.03,0.585,0,153,1184,1
0,4.52,1.35,0.07,0,14,114,1
0,1.79,0,0.176,0,75,391,1
0,3.77,0,0,0,16,30,1
0,3.82,0,0.109,0,12,69,1
0,3.37,0,0,0,11,53,1
0,2.04,0,0,0,37,261,1
0,1.88,0,0,0,6,54,1
0,7.35,0,0,0,15,36,1
0.68,3.71,0,0.224,0,49,870,1
0,1.65,0,0,0,4,50,1
0,4.09,0,0.247,0,19,365,1
0,0.34,0,0.309,0,69,270,1
0,0.85,0,0,0,51,106,1
1.1,2.21,0,0.888,0,33,177,1
0,3.76,0,0,0,11,134,1
0.5,2.34,0,0.384,0,56,1043,1
0,6.55,0,0,0,1,13,1
0,3.18,0.07,0.528,0,110,1184,1
0,7.46,0,0,0,15,35,1
0.17,0.17,0,0.027,0,149,956,1
0,1.62,0,0,0,61,291,1
1.98,0.84,0,0.043,0,47,386,1
0,2.59,0.32,0,0,121,334,1
2.61,3.01,0,0.182,0,131,1107,1
3.18,4.45,0,0.089,0,59,157,1
0,1.76,0,0.358,0.215,16,137,1
0,3.79,0.42,0.472,0,19,108,1
1.47,0,0,0.141,0,129,280,1
0,4.57,0.57,0.289,0.072,114,293,1
0,6.25,0.89,0,0,16,84,1
0,2.04,0,0,0,26,46,1
1.47,0,0,0.142,0,124,277,1
0,2.17,0,0,0,33,91,1
0.13,0.39,0,0,0,149,1235,1
0,1.94,0.97,0.13,0,26,94,1
0,0.43,0,0.063,0.063,30,159,1
0,3.96,0,0.297,0,82,165,1
0,2.61,0.32,0,0,121,312,1
0,1.78,0,0,0,51,238,1
0,2.64,0,0.464,0,43,513,1
0,4.71,0,1.305,0,20,36,1
0,2.58,0,0.062,0,190,300,1
1,1,0.66,0.159,0,14,161,1
0.15,0.15,0,0.02,0,149,1057,1
0,4.59,0,0.099,0,11,70,1
0,3.66,0,0.062,0.062,59,160,1
0,4.76,0,0,0,1,3,1
0.14,0.42,0,0,0,132,991,1
0,3.49,0.1,0.672,0,193,1243,1
0,3.16,0,0,0,60,262,1
0.92,2.47,0.3,0.182,0,60,243,1
0,1.13,0,0,0,6,118,1
0,2.46,0.35,0,0,121,350,1
0,4.6,0.32,0.054,0,79,606,1
0.26,3.14,0.13,0.022,0,107,1096,1
0,1.29,0,0,0,36,125,1
0,3.55,0,0.894,0.038,70,640,1
1.02,0.34,0,0.106,0,177,1328,1
0,1.61,0,0,0,19,81,1
0,6.66,0,0,0,10,31,1
0,0.14,0,0,0,154,1088,1
0,2.46,0,0.114,0,44,189,1
0,4.2,0.42,0.161,0,14,111,1
0.4,2.22,0,0.39,0,56,1044,1
0,0.14,0,0,0,154,1090,1
0.29,3.47,0.07,0.166,0.016,117,1498,1
0,1.29,0,0,0,13,67,1
0,2.86,0,0.063,0,31,156,1
0,2.32,0,0,0,165,518,1
0.08,0.88,0,0.202,0,102,1481,1
0,2.76,0,0.077,0,77,707,1
0,3.19,0.07,0.543,0,136,1207,1
0.14,3.05,0.07,0.141,0.012,181,613,1
0,0,0,0.439,0,11,24,1
0,3.19,0,0,0,18,86,1
0,4.26,0,0,0.045,3,86,1
0,1.49,0,0,0,24,86,1
